,timestamp,open,high,low,close,volume,likes,retweets,emotion,emoji
2018-01-15 18:00:00,1516039200,13963.81,14037.38,13911.01,13942.18,309.60505957,2.758503401360544,1.119047619047619,1.5510204081632653,3.261904761904762
2018-01-15 19:00:00,1516042800,13993.05,14026.19,13812.96,13934.01,328.09641067,2.283464566929134,1.1653543307086613,1.3976377952755905,3.4645669291338583
2018-01-15 20:00:00,1516046400,13930.0,13985.0,13750.0,13755.0,350.67594057,25.173745173745175,4.818532818532819,1.359073359073359,3.3474903474903477
2018-01-15 21:00:00,1516050000,13770.0,13978.04,13752.3,13939.58,299.77744569,4.73542600896861,1.7443946188340806,1.2690582959641257,3.1121076233183858
2018-01-15 22:00:00,1516053600,13953.13,13957.53,13788.62,13808.48,220.72152822,1.4724770642201834,0.926605504587156,1.3440366972477065,3.4357798165137616
2018-01-15 23:00:00,1516057200,13829.59,13868.51,13462.82,13607.04,1063.59144484,2.75,0.8839285714285714,1.2053571428571428,3.1651785714285716
2018-01-16 00:00:00,1516060800,13581.66,13607.04,13098.0,13250.0,927.35959169,1.792626728110599,0.4423963133640553,1.294930875576037,3.23963133640553
2018-01-16 01:00:00,1516064400,13250.0,13385.29,12710.0,13059.06,1594.55308848,2.1176470588235294,0.5490196078431373,1.0833333333333333,3.426470588235294
2018-01-16 02:00:00,1516068000,13059.06,13198.36,12750.0,13162.71,975.24400532,4.175609756097561,0.9804878048780488,1.5609756097560976,3.2195121951219514
2018-01-16 03:00:00,1516071600,13162.71,13178.02,12810.05,12931.54,692.20557309,9.580808080808081,2.3484848484848486,1.2272727272727273,3.1363636363636362
2018-01-16 04:00:00,1516075200,12943.9,13039.17,12807.03,13006.99,412.53015127,1.625,0.2,1.5,3.425
2018-01-16 05:00:00,1516078800,13006.99,13130.83,12884.27,13098.85,395.90224837,1.3010752688172043,0.7473118279569892,1.0483870967741935,3.263440860215054
2018-01-16 06:00:00,1516082400,13098.85,13196.57,13042.0,13157.89,304.04650539,0.8670212765957447,0.42021276595744683,1.2553191489361701,3.265957446808511
2018-01-16 07:00:00,1516086000,13157.89,13230.0,12428.99,12429.09,1101.99231363,1.2,0.4918918918918919,1.2972972972972974,3.2216216216216216
2018-01-16 08:00:00,1516089600,12447.39,12657.16,11730.0,12215.07,3557.52341473,1.7678571428571428,0.9910714285714286,1.4166666666666667,3.4136904761904763
2018-01-16 09:00:00,1516093200,12232.86,12256.29,11191.59,11487.85,2618.88884068,2.5976331360946747,1.0887573964497042,1.4408284023668638,3.3106508875739644
2018-01-16 10:00:00,1516096800,11499.31,12089.68,11442.43,11809.83,2374.69100764,2.955026455026455,1.0317460317460319,1.5,3.560846560846561
2018-01-16 11:00:00,1516100400,11809.83,12430.95,11809.83,12417.91,1760.9762037,1.6820809248554913,0.4682080924855491,1.4566473988439306,3.3583815028901736
2018-01-16 12:00:00,1516104000,12417.91,12553.75,12032.03,12191.03,1613.46583268,3.1763005780346822,1.754335260115607,1.4190751445086704,3.407514450867052
2018-01-16 13:00:00,1516107600,12191.03,12305.47,11632.86,11718.81,1509.40447162,2.0454545454545454,0.9630681818181818,1.4403409090909092,3.2443181818181817
2018-01-16 14:00:00,1516111200,11692.02,12152.8,11604.59,11999.99,1379.89335926,2.846753246753247,0.9506493506493506,1.3246753246753247,3.4545454545454546
2018-01-16 15:00:00,1516114800,11999.98,12398.0,11942.24,12313.29,1261.58172682,2.518716577540107,0.6042780748663101,1.4411764705882353,3.216577540106952
2018-01-16 16:00:00,1516118400,12313.29,12409.22,11970.05,12089.77,1016.86797795,1.229551451187335,0.49340369393139843,1.403693931398417,3.3245382585751977
2018-01-16 17:00:00,1516122000,12074.57,12131.3,11388.92,11388.92,1808.82236102,6.408312958435208,3.295843520782396,1.3300733496332517,3.2053789731051343
2018-01-16 18:00:00,1516125600,11388.92,11590.94,11120.91,11554.53,2303.80131548,5.015801354401806,2.435665914221219,1.3724604966139955,2.9571106094808126
2018-01-16 19:00:00,1516129200,11526.53,11882.75,11509.32,11532.34,999.20123215,0.7030812324929971,0.1876750700280112,1.4201680672268908,3.044817927170868
2018-01-16 20:00:00,1516132800,11507.42,11676.87,10940.04,11039.1,1737.97547238,3.532710280373832,1.5077881619937694,1.4018691588785046,3.4143302180685358
2018-01-16 21:00:00,1516136400,11052.61,11272.96,10415.0,10761.12,3187.62257559,1.503562945368171,0.4251781472684085,1.3610451306413303,3.01187648456057
2018-01-16 22:00:00,1516140000,10761.12,11247.78,10162.0,11220.0,3462.285104,4.324770642201835,0.8146788990825689,1.2660550458715596,3.014678899082569
2018-01-16 23:00:00,1516143600,11220.0,11556.13,10861.24,11386.34,1793.04871495,331.04611650485435,81.67718446601941,1.296116504854369,3.128640776699029
2018-01-17 00:00:00,1516147200,11393.97,11794.07,11136.46,11143.79,1739.98170071,2.125766871165644,0.7331288343558282,1.3190184049079754,3.061349693251534
2018-01-17 01:00:00,1516150800,11136.5,11609.4,11136.46,11342.97,849.09554337,1.5138888888888888,0.5729166666666666,1.3819444444444444,3.3368055555555554
2018-01-17 02:00:00,1516154400,11304.64,11509.62,10842.2,10985.02,1198.41470162,1.4381625441696113,0.4028268551236749,1.2932862190812722,3.0848056537102475
2018-01-17 03:00:00,1516158000,10985.02,11101.01,10566.99,10948.32,1275.59313993,12.860627177700348,2.7386759581881535,1.372822299651568,3.1045296167247387
2018-01-17 04:00:00,1516161600,10958.24,11332.19,10689.44,11191.0,897.00437375,1.8464419475655431,0.50187265917603,1.3220973782771535,3.235955056179775
2018-01-17 05:00:00,1516165200,11189.37,11247.62,10915.61,11135.01,682.18025711,0.75,0.4406779661016949,1.3305084745762712,3.3983050847457625
2018-01-17 06:00:00,1516168800,11135.01,11497.42,11107.14,11285.0,781.44341175,4.578947368421052,1.3967611336032388,1.263157894736842,3.5465587044534415
2018-01-17 07:00:00,1516172400,11285.0,11408.17,11114.54,11244.42,908.24389275,1.987603305785124,0.9834710743801653,1.6115702479338843,3.2148760330578514
2018-01-17 08:00:00,1516176000,11243.18,11250.0,10777.46,10947.54,1084.66666671,0.9633802816901409,0.2647887323943662,1.5183098591549296,3.4225352112676055
2018-01-17 09:00:00,1516179600,10947.54,10959.15,10350.0,10540.0,1185.40314155,0.7649402390438247,0.26693227091633465,1.6932270916334662,3.458167330677291
2018-01-17 10:00:00,1516183200,10540.0,10566.99,10067.0,10071.0,1955.35151875,1.3928571428571428,0.6428571428571429,1.6785714285714286,3.35
2018-01-17 11:00:00,1516186800,10075.99,10646.4,10000.0,10188.05,2198.76869035,2.325,1.028125,1.503125,3.4
2018-01-17 12:00:00,1516190400,10209.86,10801.7,10052.25,10422.03,1576.87582737,2.7253521126760565,0.9225352112676056,1.5539906103286385,3.4507042253521125
2018-01-17 13:00:00,1516194000,10446.28,10545.86,10030.0,10030.0,1590.50766812,1.311720698254364,0.29177057356608477,1.7231920199501247,3.451371571072319
2018-01-17 14:00:00,1516197600,10049.9,10210.0,9500.0,9500.0,4717.15674349,3.8729096989966556,1.6120401337792643,1.68561872909699,3.387959866220736
2018-01-17 15:00:00,1516201200,9500.0,9811.83,9222.0,9557.62,3656.4633195,2.7092084006462036,1.0032310177705976,1.5751211631663975,3.121163166397415
2018-01-17 16:00:00,1516204800,9538.55,10332.17,9526.11,10332.17,2090.88957223,2.7115384615384617,1.4388111888111887,1.652097902097902,3.0297202797202796
2018-01-17 17:00:00,1516208400,10332.17,10495.77,9902.78,10100.03,2133.34935173,11.646586345381525,3.7991967871485945,1.5040160642570282,3.251004016064257
2018-01-17 18:00:00,1516212000,10139.5,10141.42,9755.53,9780.36,1605.97841298,2.4802631578947367,0.7346491228070176,1.3925438596491229,3.0789473684210527
2018-01-17 19:00:00,1516215600,9780.33,10619.89,9780.32,10494.73,1679.15150179,2.0184331797235022,0.8456221198156681,1.5023041474654377,3.3294930875576036
2018-01-17 20:00:00,1516219200,10494.71,11025.17,10358.0,10900.95,2000.3411716,1.8013698630136987,0.589041095890411,1.3812785388127853,3.7100456621004567
2018-01-17 21:00:00,1516222800,10900.0,11360.52,10700.0,11360.0,2232.21583092,5.486910994764398,1.8848167539267016,1.468586387434555,3.2094240837696337
2018-01-17 22:00:00,1516226400,11360.0,11575.71,11081.62,11163.36,2053.27596317,2.30188679245283,0.49595687331536387,1.522911051212938,3.5390835579514826
2018-01-17 23:00:00,1516230000,11163.35,11350.0,10807.13,11191.35,1263.83733665,7.211267605633803,3.7183098591549295,1.408450704225352,3.1690140845070425
2018-01-18 00:00:00,1516233600,11199.0,11328.39,10888.39,11308.72,834.49732544,2.132142857142857,0.33214285714285713,1.3678571428571429,3.4035714285714285
2018-01-18 01:00:00,1516237200,11328.4,11619.0,11144.71,11521.01,1244.95578052,1.6794871794871795,0.3974358974358974,1.4188034188034189,2.8803418803418803
2018-01-18 02:00:00,1516240800,11525.32,11800.0,11431.47,11731.53,995.74563177,2.2379032258064515,0.5685483870967742,1.3951612903225807,3.2903225806451615
2018-01-18 03:00:00,1516244400,11731.85,11823.56,11335.29,11421.1,765.16394761,0.7611336032388664,0.2145748987854251,1.263157894736842,3.230769230769231
2018-01-18 04:00:00,1516248000,11421.1,11589.73,11146.01,11168.39,807.38656135,1.3675213675213675,0.4230769230769231,1.3632478632478633,3.448717948717949
2018-01-18 05:00:00,1516251600,11146.01,11219.57,10915.61,11039.18,818.44018158,1.6650717703349283,0.19138755980861244,1.2248803827751196,3.1196172248803826
2018-01-18 06:00:00,1516255200,11039.18,11388.92,11023.87,11218.24,655.14479224,1.0622222222222222,0.44,1.4177777777777778,3.2488888888888887
2018-01-18 07:00:00,1516258800,11229.72,11280.0,10693.0,10749.97,792.78270277,0.8844221105527639,0.2964824120603015,1.2412060301507537,3.2964824120603016
2018-01-18 08:00:00,1516262400,10730.99,10997.68,10704.1,10903.07,599.52771448,3.640625,1.6875,1.45,3.503125
2018-01-18 09:00:00,1516266000,10903.08,11399.0,10860.61,11250.0,1020.38638432,1.586046511627907,0.9023255813953488,1.3069767441860465,3.3302325581395347
2018-01-18 10:00:00,1516269600,11250.0,11380.0,11163.68,11305.74,419.2636359,4.677130044843049,2.713004484304933,1.3677130044843049,3.811659192825112
2018-01-18 11:00:00,1516273200,11344.29,11650.0,11344.29,11568.0,808.97585667,1.7732793522267207,0.7368421052631579,1.5587044534412955,3.2955465587044532
2018-01-18 12:00:00,1516276800,11567.99,12028.37,11555.01,11749.95,1760.70816645,16.92691029900332,36.21926910299003,1.255813953488372,3.7607973421926912
2018-01-18 13:00:00,1516280400,11706.11,11967.64,11582.63,11723.98,867.57962576,1.9530201342281879,1.0100671140939597,1.3926174496644295,3.4865771812080535
2018-01-18 14:00:00,1516284000,11723.98,11978.9,11706.06,11978.9,750.1436296,3.4685534591194966,1.2735849056603774,1.3427672955974843,3.2830188679245285
2018-01-18 15:00:00,1516287600,11978.9,12146.0,11900.0,12070.0,1371.37528524,2.217910447761194,0.5522388059701493,1.391044776119403,3.226865671641791
2018-01-18 16:00:00,1516291200,12074.85,12074.85,11706.06,11785.09,1067.7666452,8.295522388059702,5.841791044776119,1.3582089552238805,3.4417910447761195
2018-01-18 17:00:00,1516294800,11787.4,11910.0,11503.24,11503.24,1229.67048404,2.3069620253164556,1.2784810126582278,1.3291139240506329,3.401898734177215
2018-01-18 18:00:00,1516298400,11503.24,11800.0,11451.01,11788.35,1186.96416035,5.759868421052632,1.4671052631578947,1.4210526315789473,3.486842105263158
2018-01-18 19:00:00,1516302000,11790.0,11849.0,11560.83,11830.0,470.30013331,3.0925925925925926,0.8444444444444444,1.374074074074074,3.2962962962962963
2018-01-18 20:00:00,1516305600,11825.0,11998.99,11699.99,11823.78,867.55369895,1.6373239436619718,0.5316901408450704,1.4225352112676057,3.2288732394366195
2018-01-18 21:00:00,1516309200,11823.78,11892.86,11440.0,11606.0,901.07165991,3.7049180327868854,0.5901639344262295,1.3114754098360655,3.3442622950819674
