Unnamed: 0,timestamp,open,high,low,close,volume,likes,retweets,emotion,emoji
2018-04-30,1525046400,9396.32,9443.96,9111.0,9242.17,8085.68829456,2.0945698596705307,0.7724222086638194,0.4942037827943868,3.1967663209273947
2018-05-01,1525132800,9243.51,9249.99,8815.91,9066.9,12138.2639605,2.3809938971229294,0.7271142109851787,0.4905550712002325,3.1981981981981984
2018-05-02,1525219200,9066.9,9259.16,8975.23,9222.0,10575.17497792,3.410144532315244,1.2637032997000273,0.4813198800109081,3.2937005726752115
2018-05-03,1525305600,9220.0,9799.99,9165.19,9732.43,11670.79957863,2.489690721649485,0.8244845360824742,0.5304123711340206,3.2425257731958763
2018-05-04,1525392000,9737.0,9784.73,9527.38,9696.57,7326.05207111,2.736577181208053,1.2287472035794182,0.5050335570469798,3.1582774049217
2018-05-05,1525478400,9689.0,9948.98,9670.68,9823.28,7403.10502352,3.468759342301943,0.8804185351270553,0.5121076233183857,3.161136023916293
2018-05-06,1525564800,9827.04,9918.41,9375.0,9623.54,8155.5768566,2.179308050565536,0.571523619427811,0.5964737192282102,3.3097139055222886
2018-05-07,1525651200,9621.99,9634.5,9175.0,9359.52,13616.3485933,7.487836777399948,2.0491760397593515,0.5445984828668585,3.130787339785509
2018-05-08,1525737600,9356.79,9450.0,9015.0,9167.69,11418.31053651,2.2045283018867923,0.6865408805031447,0.5255345911949686,3.120251572327044
2018-05-09,1525824000,9181.52,9368.79,8974.62,9308.49,11368.83432539,3.310479375696767,1.246098104793757,0.5457079152731327,3.178929765886288
2018-05-10,1525910400,9308.49,9393.0,8987.74,9020.99,11764.9775057,2.3624161073825505,1.04586129753915,0.5033557046979866,3.3235458612975397
2018-05-11,1525996800,9007.19,9018.38,8351.0,8411.42,20383.92660992,2.1512714063310847,0.7457187337830825,0.5454073689673067,3.19901401141671
2018-05-12,1526083200,8408.79,8652.8,8208.81,8481.6,15464.92940302,1.957867858282796,0.6520906479412704,0.5502713054580275,3.225023938716885
2018-05-13,1526169600,8481.72,8775.9,8335.56,8696.58,9835.22450915,2.338731443994602,0.8090418353576249,0.5074224021592443,3.4156545209176787
2018-05-14,1526256000,8696.54,8900.9,8286.57,8674.36,18861.93709627,2.7098154586787917,1.1807970045466702,0.534100026745119,3.397432468574485
2018-05-15,1526342400,8674.53,8865.0,8400.0,8474.99,12391.83198691,2.047144396551724,0.5193965517241379,0.4865301724137931,3.1982758620689653
2018-05-16,1526428800,8481.99,8505.33,8100.01,8346.59,12705.12321984,1.784496537027171,0.7456046883324454,0.4829515183803942,3.095098561534363
2018-05-17,1526515200,8337.77,8500.0,7980.0,8067.03,8259.12452442,1.9492344883158743,0.6432984152565135,0.5224281493419286,3.254364759602471
2018-05-18,1526601600,8058.16,8275.1,7929.53,8248.87,7181.20388348,2.807900432900433,1.264339826839827,0.5083874458874459,3.33198051948052
2018-05-19,1526688000,8248.99,8395.0,8141.08,8231.2,3784.07576637,2.385511467054969,0.7568256279577721,0.5515107389879869,3.478704040771751
2018-05-20,1526774400,8225.55,8590.0,8170.71,8518.48,5314.99889979,3.1398945518453427,3.3033391915641475,0.5370826010544816,3.557469244288225
2018-05-21,1526860800,8518.64,8589.1,8320.0,8391.76,6126.97105348,2.367088607594937,0.8396624472573839,0.5572634116937915,3.361663652802893
2018-05-22,1526947200,8403.23,8417.65,7951.41,7984.08,9101.06078693,2.475892624446182,0.8498827208756842,0.5191555903049258,3.325775345321866
2018-05-23,1527033600,7983.98,8032.01,7435.49,7502.89,17635.90129337,1.98367548849864,0.495424189957952,0.5599802127133316,3.332179074944348
2018-05-24,1527120000,7509.99,7733.99,7267.24,7586.88,11648.36524358,2.335526315789474,0.7255263157894737,0.5257894736842105,3.182894736842105
2018-05-25,1527206400,7579.3,7661.07,7328.13,7471.18,10088.84331121,2.60231425091352,0.991169305724726,0.5803897685749086,3.3206455542021924
2018-05-26,1527292800,7459.21,7622.87,7276.04,7335.99,4043.55765023,1.826556315221303,0.5926592299388269,0.5246491543720763,3.4077006117308386
2018-05-27,1527379200,7335.99,7412.57,7213.09,7347.39,3144.45110906,4.091358024691358,1.0670194003527338,0.5544973544973545,3.3248677248677247
2018-05-28,1527465600,7348.64,7445.0,7084.99,7112.5,6583.63252959,2.713407134071341,0.732779827798278,0.5719557195571956,3.2506150061500616
2018-05-29,1527552000,7112.2,7537.0,7026.9,7469.45,11049.92099287,2.7568274259151657,0.778617083091226,0.5554909936083672,3.242300987797792
2018-05-30,1527638400,7469.45,7559.0,7273.89,7375.73,8940.4540053,1.6708627571384709,0.5164261590420632,0.5726128338962235,3.221369358305189
2018-05-31,1527724800,7375.64,7601.23,7330.22,7492.28,7339.00726931,2.227598566308244,0.6320191158900836,0.526284348864994,3.1669653524492234
2018-06-01,1527811200,7492.28,7620.01,7348.45,7511.6,6762.6275727,3.2842227378190256,1.1116589327146171,0.5458236658932715,3.198085846867749
2018-06-02,1527897600,7511.72,7700.0,7438.92,7642.0,4012.16875521,2.7827768014059755,0.9968365553602812,0.5261862917398945,3.3328646748681896
2018-06-03,1527984000,7642.0,7790.69,7581.03,7703.67,4729.21008365,1.7471184072651065,0.558505064617534,0.483059727558505,3.265805099545931
2018-06-04,1528070400,7712.97,7764.44,7449.68,7488.26,6990.5513527,2.268195718654434,0.7614678899082569,0.536085626911315,3.236697247706422
2018-06-05,1528156800,7494.99,7685.0,7360.0,7617.98,9968.45508961,1.7101533121203356,0.5177899913219555,0.5070870697136245,3.169511136823836
2018-06-06,1528243200,7617.98,7695.46,7482.61,7658.57,7058.05577232,2.055587724377533,0.7015055008685582,0.5231615518239722,3.200926462072959
2018-06-07,1528329600,7658.99,7750.0,7618.99,7689.28,7545.00925066,2.072849709213345,0.6776859504132231,0.5445362718089991,3.2372206917661464
2018-06-08,1528416000,7676.41,7697.0,7542.0,7618.11,4676.55832777,1.3614609571788414,0.4675692695214106,0.5327455919395466,3.309823677581864
2018-06-09,1528502400,7618.11,7686.45,7468.31,7492.7,2713.78104511,2.793916349809886,1.1669201520912549,0.5418250950570342,3.367680608365019
2018-06-10,1528588800,7498.0,7498.0,6627.7,6781.17,14392.69540615,4.427586206896552,1.3172413793103448,0.6344827586206897,3.1758620689655173
2018-06-11,1528675200,6781.17,6919.97,6634.86,6880.61,11409.52423218,2.306122448979592,0.6678302900107411,0.5612244897959183,3.0988184747583243
2018-06-12,1528761600,6880.76,6880.76,6461.42,6557.67,8827.5994997,1.946969696969697,0.536969696969697,0.546969696969697,3.250909090909091
2018-06-13,1528848000,6557.66,6624.45,6120.0,6307.4,19190.50457858,2.677621283255086,0.7146583202921231,0.5907668231611893,3.343505477308294
2018-06-14,1528934400,6308.49,6708.1,6270.69,6646.1,14185.83821156,2.9321600908316774,0.7666761282997445,0.5078058472892422,3.206358217428328
2018-06-15,1529020800,6638.8,6666.66,6370.0,6390.6,7132.20678871,2.4234505862646567,0.8130653266331658,0.5142378559463987,3.45929648241206
2018-06-16,1529107200,6390.6,6557.81,6333.63,6487.92,3553.69972603,2.3060109289617485,0.6334594367381252,0.5287936107608239,3.433795712484237
2018-06-17,1529193600,6487.92,6575.35,6429.23,6453.41,2828.75680848,2.378815080789946,0.5843806104129264,0.5166068222621185,3.3061041292639137
2018-06-18,1529280000,6451.03,6793.0,6381.25,6707.5,5940.1743975,2.5704500978473583,0.9168297455968688,0.5185909980430529,3.233529028049576
2018-06-19,1529366400,6711.3,6841.81,6660.21,6736.52,5443.67979628,2.052596975673899,0.6117685733070348,0.5069033530571992,3.175871137409599
2018-06-20,1529452800,6728.44,6809.26,6558.95,6756.58,5193.76884592,2.291861240827218,0.7398265510340227,0.5290193462308206,3.2515010006671115
2018-06-21,1529539200,6756.6,6792.2,6677.85,6718.33,4837.32442832,2.1405071967100757,0.7786154900616861,0.5246744345442084,3.22960932145305
2018-06-22,1529625600,6718.33,6737.97,5940.0,6050.45,18544.14405465,3.0906914097575577,1.2382520203531877,0.5830589643819216,3.161927566596827
2018-06-23,1529712000,6055.17,6261.0,6048.54,6177.38,4585.87147205,2.6000788022064616,0.7379826635145784,0.5713159968479118,3.311268715524035
2018-06-24,1529798400,6169.91,6255.05,5780.0,6153.4,11423.59392896,2.4688549048862365,0.6669153301007087,0.6303618052965312,3.29727713539724
2018-06-25,1529884800,6153.6,6365.34,6075.01,6253.61,9689.68930701,2.7486979166666665,1.087890625,0.5458984375,3.316731770833333
2018-06-26,1529971200,6252.28,6277.0,6025.68,6068.0,7751.62208792,2.2034459907223325,0.730284956925116,0.5437375745526839,3.3223989396951623
2018-06-27,1530057600,6073.99,6181.11,5985.0,6135.64,7446.86155074,2.7922419460881,0.744904667981591,0.5230111768573307,3.2163050624589085
2018-06-28,1530144000,6135.64,6165.49,5818.14,5848.33,8878.39857291,1.7986968449931413,0.6083676268861454,0.5209190672153635,3.156378600823045
2018-06-29,1530230400,5845.2,6299.0,5774.72,6204.24,12067.37316767,2.1015625,0.6721875,0.604375,3.2678125
2018-06-30,1530316800,6204.01,6510.0,6190.28,6385.71,6915.08887702,2.108861726508785,0.6760886172650878,0.5676088617265088,3.2288006111535523
2018-07-01,1530403200,6385.75,6438.55,6259.34,6349.99,4160.70556721,2.2101937657961246,0.586352148272957,0.514743049705139,3.2173546756529063
2018-07-02,1530489600,6345.48,6667.57,6270.69,6612.98,8799.80247408,3.0179358086847072,0.8930144745122719,0.5365009439899308,3.3325991189427318
2018-07-03,1530576000,6605.46,6666.0,6464.39,6507.99,5924.86541706,2.6801075268817205,0.6878360215053764,0.509744623655914,3.323252688172043
2018-07-04,1530662400,6507.99,6792.28,6413.2,6584.25,6706.7340062,2.1291952363767592,0.651389390111873,0.5254420786719596,3.267773367015518
2018-07-05,1530748800,6575.62,6700.0,6445.31,6533.69,7692.21577694,2.6601590744757773,1.061822125813449,0.5473608098336948,3.384671005061461
2018-07-06,1530835200,6533.69,6636.15,6449.76,6596.53,5457.67218749,2.135479306685532,0.7729041386628935,0.5465157410682703,3.354439334984082
2018-07-07,1530921600,6604.74,6820.0,6510.0,6759.99,4842.79587112,1.7467561521252797,0.5624161073825503,0.5682326621923938,3.38165548098434
2018-07-08,1531008000,6755.46,6783.54,6674.6,6706.6,5145.84575684,1.9007400957771008,0.6277753591641271,0.5916412712233348,3.30605137135394
2018-07-09,1531094400,6706.6,6814.72,6620.0,6666.75,7165.21723333,2.935396123767426,1.0214212852771167,0.5331519891193471,3.3536212172730364
